DEFICIENT,SATISFIED,BLOATED,COMMUNITY,SALARY,TIMES_TRADED,INTROVERSION
6,4,0,8,20.5868,6123,8
3,7,0,4,21.7266,9748,8
2,7,1,1,45.6296,11556,8
0,9,1,8,61.3272,14506,8
5,5,0,0,15.288,8811,8
0,9,1,9,48.5884,10740,8
3,6,1,4,19.1491,10548,8
3,6,1,9,35.0848,10813,8
6,3,1,0,53.0782,13489,8
4,5,1,1,27.813,9926,8
1,8,1,5,43.5733,10020,8
5,4,1,5,10.9935,6810,8
0,9,1,8,52.0414,11088,8
1,8,1,4,25.4921,5379,8
2,7,1,9,55.0655,13058,8
0,9,1,5,31.6986,14131,8
3,6,1,3,17.6837,13414,8
7,3,0,8,15.6967,11211,8
5,5,0,6,22.4959,14032,8
5,4,1,9,25.3504,7835,8
4,5,1,0,41.5014,5744,8
2,7,1,6,23.8993,11599,8
1,8,1,7,40.0881,8324,8
2,7,1,3,26.0086,8390,8
4,5,1,7,27.332,7878,9
6,3,1,2,52.7963,13704,9
2,7,1,4,32.3771,14012,9
0,9,1,1,39.0224,9582,9
4,5,1,8,44.0521,5824,9
3,6,1,1,54.8477,13344,9
1,8,1,0,32.0687,9759,9
3,6,1,7,34.0245,7593,9
1,8,1,6,57.4944,10450,9
10,0,0,7,10.9275,5675,9
3,6,1,0,42.1582,9110,9
1,8,1,5,38.1496,12205,9
2,7,1,5,33.215,5039,9
5,4,1,2,32.6296,6701,9
2,7,1,4,52.5303,9470,9
5,4,1,6,17.8636,11119,9
10,0,0,0,0.118497,8013,9
2,7,1,4,27.8463,6855,9
4,5,1,5,23.4595,8486,9
4,5,1,4,44.9275,7874,9
1,8,1,1,50.492,10801,9
6,3,1,1,17.0499,7829,9
6,3,1,6,41.7724,5922,9
5,4,1,8,49.1161,12702,9
3,6,1,1,23.5342,10990,9
4,5,1,8,55.157,4673,9
1,8,1,6,33.5221,13467,9
2,7,1,5,59.5602,13510,9
3,6,1,3,31.9636,10793,9
4,5,1,0,31.7659,12359,9
3,6,1,8,56.407,13352,9
3,6,1,3,50.3165,5530,9
4,5,1,3,44.7355,7763,9
6,3,1,4,41.5373,7926,9
6,3,1,0,40.8269,5497,9
2,7,1,8,27.2196,12591,9
4,5,1,4,35.545,5917,9
3,6,1,6,30.9587,5548,9
4,5,1,5,37.0143,10162,9
4,5,1,5,56.0989,9837,9
5,4,1,5,41.3091,5682,9
3,6,1,0,40.706,7622,9
0,9,1,4,37.6026,12230,9
5,4,1,4,50.415,7417,9
1,8,1,7,34.854,12702,9
3,6,1,9,38.8241,7077,9
2,7,1,5,21.3407,12887,9
1,8,1,8,28.7644,8725,9
3,6,1,4,16.3513,11493,9
1,8,1,2,32.9933,8250,9
3,6,1,2,43.2957,9327,9
4,5,1,3,59.6694,8990,9
6,3,1,5,44.7818,7160,9
8,2,0,6,16.0581,13387,9
3,6,1,1,18.5907,5540,9
4,5,1,3,40.2876,9071,9
2,7,1,3,36.1259,9922,9
3,6,1,8,61.1725,4901,9
4,5,1,8,52.5445,10644,9
8,1,1,6,17.5169,5063,9
6,3,1,3,31.6769,6347,9
5,4,1,2,23.1998,6698,9
3,6,1,5,42.7668,5102,9
2,7,1,1,28.2023,14309,9
5,4,1,4,26.6816,6460,9
7,2,1,8,34.7399,6788,9
3,6,1,6,70.2226,13250,9
3,6,1,2,49.3274,13021,9
6,3,1,7,37.6376,4564,9
3,6,1,4,31.5905,5928,9
3,6,1,3,30.7117,6982,9
9,1,0,7,7.89192,4537,9
3,6,1,1,47.2191,9327,9
1,8,1,5,51.2756,14281,9
2,7,1,7,58.4169,8778,9
4,5,1,1,28.9999,7205,9
5,5,0,8,20.5868,6114,9
4,6,0,4,21.7266,9731,9
2,7,1,1,45.6296,11573,9
0,9,1,8,61.3272,14507,9
6,4,0,0,15.288,8787,9
1,8,1,9,48.5884,10751,9
3,6,1,4,19.1491,10537,9
5,4,1,9,35.0848,10826,9
5,4,1,0,53.0782,13493,9
3,6,1,1,27.813,9946,9
1,8,1,5,43.5733,10015,9
5,4,1,5,10.9935,6813,9
0,9,1,8,52.0414,11088,9
1,8,1,4,25.4921,5377,9
2,7,1,9,55.0655,13075,9
0,9,1,5,31.6986,14136,9
3,6,1,3,17.6837,13399,9
8,2,0,8,15.6967,11202,9
4,6,0,6,22.4959,14040,9
6,3,1,9,25.3504,7854,9
5,4,1,0,41.5014,5724,9
2,7,1,6,23.8993,11600,9
1,8,1,7,40.0881,8308,9
2,7,1,3,26.0086,8393,9
3,6,1,7,27.332,7877,10
4,5,1,2,52.7963,13715,10
2,7,1,4,32.3771,14018,10
0,9,1,1,39.0224,9591,10
5,4,1,8,44.0521,5822,10
3,6,1,1,54.8477,13367,10
1,8,1,0,32.0687,9761,10
2,7,1,7,34.0245,7566,10
2,7,1,6,57.4944,10451,10
9,1,0,7,10.9275,5649,10
3,6,1,0,42.1582,9097,10
1,8,1,5,38.1496,12204,10
2,7,1,5,33.215,5045,10
5,4,1,2,32.6296,6724,10
2,7,1,4,52.5303,9464,10
7,2,1,6,17.8636,11132,10
10,0,0,0,0.118497,8017,10
2,7,1,4,27.8463,6838,10
3,6,1,5,23.4595,8481,10
3,6,1,4,44.9275,7884,10
0,9,1,1,50.492,10804,10
6,3,1,1,17.0499,7826,10
5,4,1,6,41.7724,5926,10
4,5,1,8,49.1161,12727,10
4,5,1,1,23.5342,10996,10
4,5,1,8,55.157,4688,10
1,8,1,6,33.5221,13474,10
2,7,1,5,59.5602,13506,10
3,6,1,3,31.9636,10787,10
4,5,1,0,31.7659,12346,10
3,6,1,8,56.407,13333,10
1,8,1,3,50.3165,5527,10
4,5,1,3,44.7355,7772,10
6,3,1,4,41.5373,7912,10
7,2,1,0,40.8269,5497,10
2,7,1,8,27.2196,12584,10
4,5,1,4,35.545,5922,10
3,6,1,6,30.9587,5564,10
5,4,1,5,37.0143,10176,10
4,5,1,5,56.0989,9850,10
5,4,1,5,41.3091,5681,10
4,5,1,0,40.706,7627,10
0,9,1,4,37.6026,12214,10
6,3,1,4,50.415,7429,10
1,8,1,7,34.854,12684,10
3,6,1,9,38.8241,7093,10
2,7,1,5,21.3407,12889,10
1,8,1,8,28.7644,8721,10
3,6,1,4,16.3513,11479,10
1,8,1,2,32.9933,8243,10
3,6,1,2,43.2957,9330,10
4,5,1,3,59.6694,8988,10
6,3,1,5,44.7818,7177,10
8,2,0,6,16.0581,13383,10
3,6,1,1,18.5907,5548,10
4,5,1,3,40.2876,9068,10
2,7,1,3,36.1259,9900,10
4,5,1,8,61.1725,4914,10
4,5,1,8,52.5445,10631,10
8,1,1,6,17.5169,5070,10
3,6,1,3,31.6769,6346,10
6,3,1,2,23.1998,6697,10
3,6,1,5,42.7668,5099,10
2,7,1,1,28.2023,14313,10
5,4,1,4,26.6816,6453,10
5,4,1,8,34.7399,6785,10
3,6,1,6,70.2226,13263,10
3,6,1,2,49.3274,13015,10
6,3,1,7,37.6376,4543,10
3,6,1,4,31.5905,5930,10
3,6,1,3,30.7117,6972,10
8,2,0,7,7.89192,4518,10
3,6,1,1,47.2191,9325,10
1,8,1,5,51.2756,14276,10
2,7,1,7,58.4169,8754,10
4,5,1,1,28.9999,7227,10
6,4,0,8,20.5868,6108,10
3,7,0,4,21.7266,9700,10
2,7,1,1,45.6296,11594,10
0,9,1,8,61.3272,14497,10
5,5,0,0,15.288,8792,10
0,9,1,9,48.5884,10771,10
3,6,1,4,19.1491,10540,10
4,5,1,9,35.0848,10823,10
6,3,1,0,53.0782,13501,10
4,5,1,1,27.813,9950,10
1,8,1,5,43.5733,10013,10
5,4,1,5,10.9935,6801,10
0,9,1,8,52.0414,11104,10
0,9,1,4,25.4921,5367,10
2,7,1,9,55.0655,13081,10
0,9,1,5,31.6986,14118,10
3,6,1,3,17.6837,13401,10
8,2,0,8,15.6967,11196,10
5,5,0,6,22.4959,14050,10
6,3,1,9,25.3504,7859,10
4,5,1,0,41.5014,5733,10
2,7,1,6,23.8993,11638,10
1,8,1,7,40.0881,8282,10
2,7,1,3,26.0086,8394,10
4,5,1,7,27.332,7858,11
4,5,1,2,52.7963,13714,11
3,6,1,4,32.3771,14005,11
0,9,1,1,39.0224,9616,11
5,4,1,8,44.0521,5834,11
3,6,1,1,54.8477,13366,11
1,8,1,0,32.0687,9752,11
3,6,1,7,34.0245,7542,11
1,8,1,6,57.4944,10468,11
10,0,0,7,10.9275,5619,11
3,6,1,0,42.1582,9091,11
1,8,1,5,38.1496,12205,11
2,7,1,5,33.215,5052,11
4,5,1,2,32.6296,6730,11
2,7,1,4,52.5303,9448,11
5,4,1,6,17.8636,11138,11
10,0,0,0,0.118497,8006,11
1,8,1,4,27.8463,6840,11
3,6,1,5,23.4595,8504,11
3,6,1,4,44.9275,7876,11
0,9,1,1,50.492,10796,11
6,3,1,1,17.0499,7806,11
5,4,1,6,41.7724,5937,11
3,6,1,8,49.1161,12726,11
3,6,1,1,23.5342,10998,11
4,5,1,8,55.157,4710,11
1,8,1,6,33.5221,13464,11
2,7,1,5,59.5602,13505,11
3,6,1,3,31.9636,10787,11
4,5,1,0,31.7659,12354,11
3,6,1,8,56.407,13320,11
1,8,1,3,50.3165,5520,11
4,5,1,3,44.7355,7775,11
4,5,1,4,41.5373,7913,11
7,2,1,0,40.8269,5501,11
2,7,1,8,27.2196,12573,11
3,6,1,4,35.545,5922,11
2,7,1,6,30.9587,5574,11
5,4,1,5,37.0143,10195,11
5,4,1,5,56.0989,9866,11
5,4,1,5,41.3091,5694,11
4,5,1,0,40.706,7622,11
0,9,1,4,37.6026,12204,11
4,5,1,4,50.415,7430,11
1,8,1,7,34.854,12669,11
4,5,1,9,38.8241,7108,11
2,7,1,5,21.3407,12882,11
1,8,1,8,28.7644,8722,11
3,6,1,4,16.3513,11480,11
1,8,1,2,32.9933,8244,11
3,6,1,2,43.2957,9326,11
4,5,1,3,59.6694,8982,11
6,3,1,5,44.7818,7177,11
9,1,0,6,16.0581,13396,11
3,6,1,1,18.5907,5570,11
4,5,1,3,40.2876,9060,11
2,7,1,3,36.1259,9871,11
3,6,1,8,61.1725,4919,11
4,5,1,8,52.5445,10658,11
7,2,1,6,17.5169,5073,11
4,5,1,3,31.6769,6335,11
7,2,1,2,23.1998,6699,11
3,6,1,5,42.7668,5092,11
2,7,1,1,28.2023,14320,11
5,4,1,4,26.6816,6450,11
7,2,1,8,34.7399,6776,11
4,5,1,6,70.2226,13275,11
3,6,1,2,49.3274,13021,11
7,2,1,7,37.6376,4520,11
3,6,1,4,31.5905,5930,11
4,5,1,3,30.7117,6968,11
9,1,0,7,7.89192,4496,11
3,6,1,1,47.2191,9340,11
1,8,1,5,51.2756,14279,11
2,7,1,7,58.4169,8753,11
5,4,1,1,28.9999,7224,11
5,5,0,8,20.5868,6119,11
3,7,0,4,21.7266,9697,11
2,7,1,1,45.6296,11595,11
0,9,1,8,61.3272,14492,11
5,5,0,0,15.288,8792,11
0,9,1,9,48.5884,10775,11
4,5,1,4,19.1491,10540,11
4,5,1,9,35.0848,10827,11
5,4,1,0,53.0782,13502,11
3,6,1,1,27.813,9951,11
1,8,1,5,43.5733,10035,11
6,3,1,5,10.9935,6799,11
0,9,1,8,52.0414,11109,11
0,9,1,4,25.4921,5365,11
2,7,1,9,55.0655,13074,11
0,9,1,5,31.6986,14125,11
3,6,1,3,17.6837,13383,11
7,3,0,8,15.6967,11215,11
5,5,0,6,22.4959,14060,11
4,5,1,9,25.3504,7863,11
4,5,1,0,41.5014,5742,11
2,7,1,6,23.8993,11635,11
1,8,1,7,40.0881,8257,11
2,7,1,3,26.0086,8395,11
3,6,1,7,27.332,7836,12
4,5,1,2,52.7963,13711,12
3,6,1,4,32.3771,14006,12
0,9,1,1,39.0224,9637,12
5,4,1,8,44.0521,5844,12
3,6,1,1,54.8477,13394,12
1,8,1,0,32.0687,9751,12
3,6,1,7,34.0245,7535,12
1,8,1,6,57.4944,10485,12
10,0,0,7,10.9275,5602,12
3,6,1,0,42.1582,9092,12
1,8,1,5,38.1496,12191,12
2,7,1,5,33.215,5046,12
4,5,1,2,32.6296,6739,12
2,7,1,4,52.5303,9436,12
5,4,1,6,17.8636,11172,12
10,0,0,0,0.118497,7998,12
2,7,1,4,27.8463,6831,12
3,6,1,5,23.4595,8487,12
3,6,1,4,44.9275,7873,12
0,9,1,1,50.492,10786,12
6,3,1,1,17.0499,7830,12
5,4,1,6,41.7724,5963,12
3,6,1,8,49.1161,12727,12
3,6,1,1,23.5342,11012,12
4,5,1,8,55.157,4721,12
1,8,1,6,33.5221,13466,12
2,7,1,5,59.5602,13506,12
3,6,1,3,31.9636,10780,12
5,4,1,0,31.7659,12350,12
1,8,1,8,56.407,13318,12
2,7,1,3,50.3165,5532,12
4,5,1,3,44.7355,7778,12
6,3,1,4,41.5373,7911,12
5,4,1,0,40.8269,5505,12
2,7,1,8,27.2196,12573,12
5,4,1,4,35.545,5926,12
2,7,1,6,30.9587,5596,12
4,5,1,5,37.0143,10202,12
4,5,1,5,56.0989,9872,12
4,5,1,5,41.3091,5691,12
5,4,1,0,40.706,7601,12
0,9,1,4,37.6026,12191,12
4,5,1,4,50.415,7428,12
1,8,1,7,34.854,12643,12
3,6,1,9,38.8241,7122,12
2,7,1,5,21.3407,12885,12
1,8,1,8,28.7644,8727,12
3,6,1,4,16.3513,11472,12
1,8,1,2,32.9933,8264,12
3,6,1,2,43.2957,9333,12
4,5,1,3,59.6694,8960,12
7,2,1,5,44.7818,7179,12
8,2,0,6,16.0581,13403,12
3,6,1,1,18.5907,5583,12
4,5,1,3,40.2876,9048,12
2,7,1,3,36.1259,9862,12
3,6,1,8,61.1725,4923,12
4,5,1,8,52.5445,10676,12
8,1,1,6,17.5169,5074,12
3,6,1,3,31.6769,6322,12
4,5,1,2,23.1998,6701,12
3,6,1,5,42.7668,5086,12
2,7,1,1,28.2023,14324,12
3,6,1,4,26.6816,6444,12
6,3,1,8,34.7399,6774,12
3,6,1,6,70.2226,13270,12
3,6,1,2,49.3274,13004,12
6,3,1,7,37.6376,4525,12
3,6,1,4,31.5905,5943,12
4,5,1,3,30.7117,6961,12
9,1,0,7,7.89192,4473,12
3,6,1,1,47.2191,9333,12
1,8,1,5,51.2756,14280,12
3,6,1,7,58.4169,8722,12
5,4,1,1,28.9999,7226,12
5,5,0,8,20.5868,6129,12
3,7,0,4,21.7266,9682,12
2,7,1,1,45.6296,11577,12
0,9,1,8,61.3272,14510,12
4,6,0,0,15.288,8789,12
0,9,1,9,48.5884,10782,12
3,6,1,4,19.1491,10542,12
5,4,1,9,35.0848,10832,12
6,3,1,0,53.0782,13484,12
3,6,1,1,27.813,9958,12
0,9,1,5,43.5733,10032,12
5,4,1,5,10.9935,6799,12
0,9,1,8,52.0414,11114,12
0,9,1,4,25.4921,5363,12
3,6,1,9,55.0655,13083,12
0,9,1,5,31.6986,14131,12
3,6,1,3,17.6837,13372,12
9,1,0,8,15.6967,11225,12
5,5,0,6,22.4959,14075,12
5,4,1,9,25.3504,7862,12
4,5,1,0,41.5014,5750,12
2,7,1,6,23.8993,11625,12
1,8,1,7,40.0881,8223,12
2,7,1,3,26.0086,8406,12
4,5,1,7,27.332,7816,13
4,5,1,2,52.7963,13708,13
3,6,1,4,32.3771,14000,13
0,9,1,1,39.0224,9649,13
5,4,1,8,44.0521,5842,13
3,6,1,1,54.8477,13416,13
1,8,1,0,32.0687,9745,13
2,7,1,7,34.0245,7510,13
1,8,1,6,57.4944,10505,13
10,0,0,7,10.9275,5593,13
2,7,1,0,42.1582,9075,13
1,8,1,5,38.1496,12211,13
2,7,1,5,33.215,5066,13
4,5,1,2,32.6296,6770,13
2,7,1,4,52.5303,9432,13
5,4,1,6,17.8636,11181,13
10,0,0,0,0.118497,7997,13
1,8,1,4,27.8463,6815,13
3,6,1,5,23.4595,8495,13
3,6,1,4,44.9275,7856,13
0,9,1,1,50.492,10778,13
5,4,1,1,17.0499,7825,13
5,4,1,6,41.7724,5991,13
3,6,1,8,49.1161,12731,13
2,7,1,1,23.5342,11017,13
4,5,1,8,55.157,4710,13
1,8,1,6,33.5221,13497,13
2,7,1,5,59.5602,13491,13
3,6,1,3,31.9636,10788,13
4,5,1,0,31.7659,12340,13
2,7,1,8,56.407,13296,13
1,8,1,3,50.3165,5508,13
4,5,1,3,44.7355,7761,13
5,4,1,4,41.5373,7916,13
7,2,1,0,40.8269,5492,13
2,7,1,8,27.2196,12573,13
4,5,1,4,35.545,5930,13
2,7,1,6,30.9587,5621,13
5,4,1,5,37.0143,10214,13
4,5,1,5,56.0989,9883,13
5,4,1,5,41.3091,5692,13
3,6,1,0,40.706,7599,13
0,9,1,4,37.6026,12201,13
5,4,1,4,50.415,7416,13
1,8,1,7,34.854,12624,13
5,4,1,9,38.8241,7120,13
2,7,1,5,21.3407,12887,13
1,8,1,8,28.7644,8726,13
3,6,1,4,16.3513,11469,13
1,8,1,2,32.9933,8257,13
3,6,1,2,43.2957,9350,13
4,5,1,3,59.6694,8970,13
6,3,1,5,44.7818,7202,13
8,2,0,6,16.0581,13414,13
3,6,1,1,18.5907,5593,13
4,5,1,3,40.2876,9057,13
2,7,1,3,36.1259,9848,13
4,5,1,8,61.1725,4920,13
4,5,1,8,52.5445,10696,13
7,2,1,6,17.5169,5090,13
3,6,1,3,31.6769,6333,13
5,4,1,2,23.1998,6715,13
3,6,1,5,42.7668,5092,13
2,7,1,1,28.2023,14338,13
4,5,1,4,26.6816,6448,13
5,4,1,8,34.7399,6764,13
2,7,1,6,70.2226,13290,13
3,6,1,2,49.3274,12994,13
7,2,1,7,37.6376,4511,13
3,6,1,4,31.5905,5945,13
3,6,1,3,30.7117,6935,13
10,0,0,7,7.89192,4475,13
3,6,1,1,47.2191,9323,13
1,8,1,5,51.2756,14278,13
2,7,1,7,58.4169,8699,13
5,4,1,1,28.9999,7225,13
5,5,0,8,20.5868,6122,13
2,8,0,4,21.7266,9669,13
2,7,1,1,45.6296,11577,13
0,9,1,8,61.3272,14502,13
5,5,0,0,15.288,8800,13
0,9,1,9,48.5884,10797,13
3,6,1,4,19.1491,10530,13
4,5,1,9,35.0848,10825,13
5,4,1,0,53.0782,13459,13
3,6,1,1,27.813,9966,13
0,9,1,5,43.5733,10040,13
5,4,1,5,10.9935,6810,13
0,9,1,8,52.0414,11118,13
0,9,1,4,25.4921,5356,13
1,8,1,9,55.0655,13082,13
0,9,1,5,31.6986,14136,13
3,6,1,3,17.6837,13357,13
8,2,0,8,15.6967,11226,13
5,5,0,6,22.4959,14080,13
6,3,1,9,25.3504,7868,13
4,5,1,0,41.5014,5735,13
2,7,1,6,23.8993,11633,13
2,7,1,7,40.0881,8204,13
2,7,1,3,26.0086,8386,13
3,6,1,7,27.332,7803,14
5,4,1,2,52.7963,13726,14
3,6,1,4,32.3771,13991,14
0,9,1,1,39.0224,9662,14
5,4,1,8,44.0521,5827,14
3,6,1,1,54.8477,13415,14
1,8,1,0,32.0687,9751,14
2,7,1,7,34.0245,7500,14
2,7,1,6,57.4944,10513,14
10,0,0,7,10.9275,5575,14
2,7,1,0,42.1582,9085,14
1,8,1,5,38.1496,12208,14
2,7,1,5,33.215,5066,14
5,4,1,2,32.6296,6779,14
2,7,1,4,52.5303,9425,14
5,4,1,6,17.8636,11198,14
10,0,0,0,0.118497,7990,14
1,8,1,4,27.8463,6795,14
3,6,1,5,23.4595,8489,14
4,5,1,4,44.9275,7853,14
0,9,1,1,50.492,10778,14
6,3,1,1,17.0499,7835,14
5,4,1,6,41.7724,5996,14
3,6,1,8,49.1161,12750,14
3,6,1,1,23.5342,11010,14
4,5,1,8,55.157,4701,14
1,8,1,6,33.5221,13494,14
2,7,1,5,59.5602,13502,14
3,6,1,3,31.9636,10777,14
4,5,1,0,31.7659,12348,14
1,8,1,8,56.407,13310,14
2,7,1,3,50.3165,5510,14
5,4,1,3,44.7355,7767,14
5,4,1,4,41.5373,7896,14
7,2,1,0,40.8269,5503,14
2,7,1,8,27.2196,12567,14
4,5,1,4,35.545,5912,14
2,7,1,6,30.9587,5647,14
5,4,1,5,37.0143,10226,14
4,5,1,5,56.0989,9914,14
5,4,1,5,41.3091,5702,14
3,6,1,0,40.706,7599,14
0,9,1,4,37.6026,12192,14
4,5,1,4,50.415,7408,14
1,8,1,7,34.854,12621,14
4,5,1,9,38.8241,7120,14
2,7,1,5,21.3407,12891,14
1,8,1,8,28.7644,8720,14
3,6,1,4,16.3513,11466,14
1,8,1,2,32.9933,8246,14
3,6,1,2,43.2957,9348,14
4,5,1,3,59.6694,8963,14
6,3,1,5,44.7818,7197,14
10,0,0,6,16.0581,13419,14
3,6,1,1,18.5907,5595,14
4,5,1,3,40.2876,9062,14
2,7,1,3,36.1259,9844,14
3,6,1,8,61.1725,4920,14
4,5,1,8,52.5445,10701,14
8,1,1,6,17.5169,5097,14
3,6,1,3,31.6769,6346,14
6,3,1,2,23.1998,6712,14
4,5,1,5,42.7668,5093,14
3,6,1,1,28.2023,14334,14
4,5,1,4,26.6816,6443,14
6,3,1,8,34.7399,6767,14
4,5,1,6,70.2226,13287,14
3,6,1,2,49.3274,13003,14
6,3,1,7,37.6376,4515,14
3,6,1,4,31.5905,5953,14
3,6,1,3,30.7117,6926,14
8,2,0,7,7.89192,4453,14
3,6,1,1,47.2191,9314,14
1,8,1,5,51.2756,14272,14
3,6,1,7,58.4169,8691,14
4,5,1,1,28.9999,7221,14
5,5,0,8,20.5868,6121,14
2,8,0,4,21.7266,9664,14
2,7,1,1,45.6296,11589,14
0,9,1,8,61.3272,14512,14
5,5,0,0,15.288,8811,14
0,9,1,9,48.5884,10799,14
3,6,1,4,19.1491,10512,14
5,4,1,9,35.0848,10829,14
5,4,1,0,53.0782,13453,14
4,5,1,1,27.813,9966,14
1,8,1,5,43.5733,10041,14
5,4,1,5,10.9935,6823,14
0,9,1,8,52.0414,11117,14
0,9,1,4,25.4921,5365,14
2,7,1,9,55.0655,13087,14
0,9,1,5,31.6986,14146,14
3,6,1,3,17.6837,13354,14
9,1,0,8,15.6967,11223,14
4,6,0,6,22.4959,14092,14
6,3,1,9,25.3504,7858,14
4,5,1,0,41.5014,5728,14
2,7,1,6,23.8993,11626,14
2,7,1,7,40.0881,8184,14
2,7,1,3,26.0086,8383,14
3,6,1,7,27.332,7788,15
4,5,1,2,52.7963,13744,15
2,7,1,4,32.3771,13984,15
0,9,1,1,39.0224,9677,15
2,7,1,8,44.0521,5827,15
3,6,1,1,54.8477,13432,15
1,8,1,0,32.0687,9758,15
4,5,1,7,34.0245,7483,15
1,8,1,6,57.4944,10508,15
10,0,0,7,10.9275,5563,15
2,7,1,0,42.1582,9077,15
1,8,1,5,38.1496,12206,15
2,7,1,5,33.215,5054,15
5,4,1,2,32.6296,6774,15
2,7,1,4,52.5303,9410,15
5,4,1,6,17.8636,11193,15
10,0,0,0,0.118497,7983,15
2,7,1,4,27.8463,6789,15
4,5,1,5,23.4595,8528,15
3,6,1,4,44.9275,7848,15
0,9,1,1,50.492,10793,15
5,4,1,1,17.0499,7853,15
5,4,1,6,41.7724,6024,15
3,6,1,8,49.1161,12751,15
3,6,1,1,23.5342,11011,15
4,5,1,8,55.157,4705,15
1,8,1,6,33.5221,13510,15
2,7,1,5,59.5602,13501,15
3,6,1,3,31.9636,10769,15
5,4,1,0,31.7659,12339,15
2,7,1,8,56.407,13298,15
1,8,1,3,50.3165,5494,15
4,5,1,3,44.7355,7752,15
5,4,1,4,41.5373,7893,15
6,3,1,0,40.8269,5503,15
2,7,1,8,27.2196,12559,15
4,5,1,4,35.545,5913,15
2,7,1,6,30.9587,5668,15
4,5,1,5,37.0143,10236,15
4,5,1,5,56.0989,9919,15
4,5,1,5,41.3091,5703,15
3,6,1,0,40.706,7583,15
0,9,1,4,37.6026,12170,15
5,4,1,4,50.415,7397,15
1,8,1,7,34.854,12605,15
4,5,1,9,38.8241,7121,15
2,7,1,5,21.3407,12908,15
1,8,1,8,28.7644,8716,15
3,6,1,4,16.3513,11462,15
1,8,1,2,32.9933,8222,15
3,6,1,2,43.2957,9343,15
4,5,1,3,59.6694,8963,15
6,3,1,5,44.7818,7196,15
10,0,0,6,16.0581,13435,15
3,6,1,1,18.5907,5602,15
4,5,1,3,40.2876,9061,15
2,7,1,3,36.1259,9844,15
3,6,1,8,61.1725,4928,15
4,5,1,8,52.5445,10716,15
8,1,1,6,17.5169,5110,15
3,6,1,3,31.6769,6342,15
5,4,1,2,23.1998,6700,15
3,6,1,5,42.7668,5101,15
2,7,1,1,28.2023,14359,15
5,4,1,4,26.6816,6427,15
7,2,1,8,34.7399,6748,15
3,6,1,6,70.2226,13290,15
3,6,1,2,49.3274,13009,15
6,3,1,7,37.6376,4511,15
3,6,1,4,31.5905,5958,15
5,4,1,3,30.7117,6922,15
9,1,0,7,7.89192,4436,15
3,6,1,1,47.2191,9308,15
1,8,1,5,51.2756,14273,15
2,7,1,7,58.4169,8678,15
6,3,1,1,28.9999,7221,15
6,4,0,8,20.5868,6115,15
3,7,0,4,21.7266,9663,15
2,7,1,1,45.6296,11598,15
0,9,1,8,61.3272,14493,15
5,5,0,0,15.288,8815,15
0,9,1,9,48.5884,10822,15
3,6,1,4,19.1491,10512,15
4,5,1,9,35.0848,10823,15
4,5,1,0,53.0782,13436,15
3,6,1,1,27.813,9966,15
1,8,1,5,43.5733,10051,15
5,4,1,5,10.9935,6847,15
0,9,1,8,52.0414,11111,15
1,8,1,4,25.4921,5359,15
2,7,1,9,55.0655,13081,15
0,9,1,5,31.6986,14145,15
3,6,1,3,17.6837,13361,15
8,2,0,8,15.6967,11227,15
5,5,0,6,22.4959,14086,15
5,4,1,9,25.3504,7872,15
4,5,1,0,41.5014,5730,15
2,7,1,6,23.8993,11638,15
1,8,1,7,40.0881,8186,15
2,7,1,3,26.0086,8396,15
3,6,1,7,27.332,7776,16
5,4,1,2,52.7963,13739,16
3,6,1,4,32.3771,13973,16
0,9,1,1,39.0224,9688,16
3,6,1,8,44.0521,5834,16
3,6,1,1,54.8477,13439,16
1,8,1,0,32.0687,9748,16
3,6,1,7,34.0245,7470,16
1,8,1,6,57.4944,10538,16
10,0,0,7,10.9275,5545,16
3,6,1,0,42.1582,9069,16
1,8,1,5,38.1496,12214,16
2,7,1,5,33.215,5065,16
5,4,1,2,32.6296,6782,16
2,7,1,4,52.5303,9400,16
5,4,1,6,17.8636,11200,16
10,0,0,0,0.118497,7974,16
2,7,1,4,27.8463,6770,16
3,6,1,5,23.4595,8532,16
3,6,1,4,44.9275,7854,16
1,8,1,1,50.492,10809,16
6,3,1,1,17.0499,7867,16
5,4,1,6,41.7724,6028,16
4,5,1,8,49.1161,12749,16
3,6,1,1,23.5342,11012,16
4,5,1,8,55.157,4719,16
1,8,1,6,33.5221,13516,16
2,7,1,5,59.5602,13494,16
3,6,1,3,31.9636,10766,16
5,4,1,0,31.7659,12348,16
2,7,1,8,56.407,13288,16
1,8,1,3,50.3165,5486,16
4,5,1,3,44.7355,7753,16
8,1,1,4,41.5373,7895,16
6,3,1,0,40.8269,5510,16
2,7,1,8,27.2196,12562,16
5,4,1,4,35.545,5916,16
2,7,1,6,30.9587,5698,16
4,5,1,5,37.0143,10247,16
5,4,1,5,56.0989,9917,16
5,4,1,5,41.3091,5694,16
4,5,1,0,40.706,7587,16
0,9,1,4,37.6026,12177,16
5,4,1,4,50.415,7380,16
1,8,1,7,34.854,12588,16
5,4,1,9,38.8241,7129,16
2,7,1,5,21.3407,12903,16
1,8,1,8,28.7644,8730,16
3,6,1,4,16.3513,11441,16
1,8,1,2,32.9933,8207,16
3,6,1,2,43.2957,9325,16
4,5,1,3,59.6694,8950,16
5,4,1,5,44.7818,7197,16
9,1,0,6,16.0581,13443,16
4,5,1,1,18.5907,5605,16
